amount,account_age_days,transactions_last_24h,device_changes_30d,failed_attempts,international,new_device,transaction_hour,is_fraud
696.97,454,4,1,2,0,1,13,1
6114.63,687,4,0,0,0,0,17,0
301.97,624,4,2,0,0,0,17,0
3841.95,612,2,1,1,0,0,7,0
510.38,1544,4,2,0,0,0,23,0
182.0,959,2,3,0,0,1,5,1
1391.13,647,3,0,0,0,0,8,0
850.13,763,3,1,0,1,0,11,0
361.55,1361,2,0,1,0,0,10,0
204.1,240,1,2,2,0,1,20,0
1087.5,734,4,3,1,0,0,6,0
2909.79,1410,2,0,1,0,0,14,0
1968.36,1169,4,0,2,1,0,15,0
1160.62,377,2,0,1,1,1,19,1
1770.2,4,0,2,0,0,0,21,0
1067.19,794,2,0,0,0,0,21,0
262.51,846,2,0,0,0,0,8,0
264.83,1352,5,0,0,1,0,13,0
895.01,197,0,1,0,0,0,18,0
933.88,389,2,1,0,1,0,17,0
2568.26,1664,4,0,3,1,0,21,0
2338.59,261,2,2,0,0,0,12,0
2008.48,603,3,2,0,0,0,9,0
828.58,1861,3,1,1,0,0,8,0
275.71,1795,3,2,1,1,0,3,1
1655.85,1958,5,0,0,0,0,16,0
1854.13,94,2,1,1,0,1,13,1
100.63,1281,2,1,0,1,0,22,0
476.12,136,1,0,0,1,1,20,0
549.47,525,3,0,2,0,0,5,0
1234.41,1734,2,0,1,0,0,3,0
491.1,498,4,0,1,0,0,8,0
1055.6,1202,3,1,1,0,1,10,0
888.44,112,4,1,2,1,0,2,1
935.28,1288,4,1,1,0,1,7,0
535.72,1438,2,0,1,0,0,2,0
578.83,369,0,0,1,1,0,20,0
372.31,936,2,3,1,0,0,10,0
1603.7,1615,2,2,1,1,0,12,0
1941.28,1402,2,0,0,0,0,7,0
507.44,768,5,1,1,0,1,11,1
5017.26,586,7,2,2,0,0,0,1
800.63,1407,3,1,2,0,0,0,0
5065.39,673,5,1,2,0,0,6,1
577.02,511,2,2,0,0,0,20,0
144.52,713,3,0,0,0,1,7,1
1639.58,1905,3,0,1,0,0,12,0
1406.06,820,3,2,1,0,0,9,0
1135.01,377,5,0,2,0,0,12,0
576.96,545,1,1,0,0,0,14,0
1059.37,73,2,0,0,0,0,8,0
657.69,974,1,0,0,0,0,23,0
810.5,504,5,1,0,0,0,5,1
2544.35,1376,2,2,0,0,1,10,1
1318.46,805,0,0,2,0,0,11,0
2018.18,710,3,0,2,0,0,20,0
869.69,325,5,1,2,0,1,22,0
778.98,388,4,1,1,1,0,19,1
346.03,828,2,3,1,0,0,22,0
757.45,240,0,1,0,0,0,16,0
50.0,976,3,2,1,0,1,17,0
607.76,1098,1,1,3,1,0,15,0
1010.42,31,1,2,1,0,0,19,0
1926.91,479,4,1,2,0,0,11,0
838.25,1038,3,0,1,0,0,18,1
1552.58,717,1,2,0,1,0,6,0
123.99,1340,3,0,1,0,0,21,0
1036.04,68,3,0,2,0,1,4,1
204.49,1664,4,1,1,0,0,16,0
327.57,1006,4,1,1,0,0,22,0
909.44,538,3,3,0,0,0,10,0
3929.49,1944,5,0,1,0,0,10,0
1589.55,1720,4,2,0,0,0,17,1
1116.81,1673,3,1,2,0,0,16,0
1075.42,291,6,0,0,0,0,11,0
537.2,1642,3,1,1,0,0,8,0
636.52,975,6,1,1,0,1,1,1
1681.39,24,0,0,1,1,0,16,1
274.41,415,0,0,2,0,0,15,0
1984.36,851,2,0,0,0,0,7,0
743.59,962,4,1,0,0,0,23,0
2503.78,1730,1,3,0,0,0,8,0
2867.21,681,1,1,0,0,0,13,0
205.8,1060,5,0,0,0,1,9,0
613.03,101,4,0,1,0,0,18,0
466.13,546,3,4,0,0,0,23,0
178.98,1913,0,1,0,0,0,19,0
390.52,39,2,1,1,0,1,12,0
12597.53,211,2,0,0,0,0,7,0
2017.29,742,1,0,0,0,1,23,0
7459.83,1815,1,1,1,0,0,3,0
2512.66,592,8,2,0,1,1,19,0
522.26,750,1,2,1,0,0,10,0
748.62,172,2,2,1,1,0,12,0
1975.22,838,4,0,1,0,1,20,0
1698.51,442,2,0,2,1,0,2,1
615.64,1083,2,1,0,0,0,16,0
242.26,1434,6,2,0,0,0,11,0
29370.94,534,3,2,0,0,0,1,1
952.27,365,2,0,1,0,0,16,0
791.76,367,3,1,1,1,0,11,0
1228.24,1368,7,2,1,0,0,12,0
860.29,1774,5,0,1,0,0,22,0
1239.83,296,2,0,1,0,0,15,0
3971.69,1365,3,4,0,0,0,4,0
968.21,606,3,1,1,0,0,1,0
342.85,756,1,1,0,0,0,11,1
932.95,523,3,1,0,0,0,0,0
689.25,1653,4,1,0,0,1,19,0
4554.63,265,2,0,0,1,0,15,0
3537.3,1548,5,1,1,0,0,16,0
1221.12,1690,7,0,2,1,0,3,1
305.29,1062,4,0,0,0,0,6,0
321.86,1155,2,1,1,0,0,3,1
1113.34,382,5,0,2,0,0,11,0
1535.06,1249,3,3,1,0,0,4,0
753.99,1167,8,0,1,0,1,0,1
678.46,431,4,0,0,0,0,14,0
606.19,389,3,0,1,0,0,9,0
1071.28,54,3,2,0,0,1,1,1
101.21,24,3,1,1,0,0,14,1
364.55,395,3,0,0,1,0,13,0
585.78,633,2,3,0,0,0,6,0
3668.37,119,2,2,0,0,0,13,1
485.99,1697,7,0,1,0,0,0,0
1313.52,983,3,1,0,0,0,10,0
1375.46,1610,2,3,1,1,0,4,1
4015.5,1209,6,0,0,0,1,18,1
3876.07,1972,4,2,0,0,0,12,0
1035.35,192,5,1,1,0,0,15,0
681.65,1963,3,0,5,0,1,23,1
564.63,1756,4,0,1,0,0,13,0
861.73,487,2,0,1,1,0,12,0
710.5,633,2,0,1,0,0,4,0
1907.65,721,3,1,0,1,0,1,1
1669.55,384,3,1,2,0,0,15,1
1981.88,812,3,1,0,0,0,3,0
3863.33,346,2,2,0,0,0,12,0
7064.72,473,3,1,1,0,0,22,0
1242.23,676,2,0,2,0,0,1,1
3292.7,1804,3,0,0,0,1,23,0
771.5,1976,4,1,1,0,1,21,0
3586.77,3,2,1,1,0,0,22,0
3170.07,1074,3,0,0,0,0,20,0
3006.15,925,1,0,0,1,0,19,0
1204.8,876,3,1,1,0,1,10,0
562.08,1528,3,0,0,1,0,7,0
271.91,984,1,0,1,0,0,4,0
1053.59,1235,3,4,1,0,0,20,0
5079.73,973,4,1,0,0,1,13,0
804.45,1552,1,1,2,0,0,15,0
2404.57,1704,2,0,1,1,0,22,0
2550.26,1307,2,0,0,0,0,13,0
825.77,379,2,2,0,1,0,13,0
4090.18,1350,2,0,0,0,0,0,0
59.82,1322,1,2,0,0,0,16,0
322.87,1721,1,3,2,0,0,15,0
438.94,138,4,1,0,1,0,6,0
483.13,125,3,1,1,0,0,18,0
1534.97,934,2,0,0,0,0,19,0
1465.63,1416,0,0,0,1,0,20,0
1626.18,1426,7,2,1,0,0,11,0
1990.38,480,2,1,1,1,0,5,0
424.07,1425,2,1,2,0,1,1,1
324.35,570,3,1,1,0,0,18,0
1629.97,1386,2,0,0,1,1,23,1
583.92,66,4,1,0,0,0,19,0
228.04,1452,3,2,0,0,0,10,0
2896.75,852,5,2,0,0,1,16,1
4425.34,1738,3,0,1,0,1,13,0
5203.89,1545,0,3,0,0,1,1,1
1322.14,432,3,0,0,0,0,5,0
2050.69,1959,2,3,0,0,0,6,1
4315.07,1129,4,0,1,0,0,13,0
577.43,1113,3,0,0,0,1,7,0
3329.83,601,3,1,2,1,0,18,0
1444.32,856,5,4,0,1,0,2,1
2734.52,6,6,0,1,0,0,21,0
1320.93,158,3,2,0,0,0,8,0
4008.84,1403,2,0,1,1,0,9,0
1371.31,330,2,0,1,1,0,20,0
248.64,1127,2,1,1,0,1,16,0
4684.09,223,0,1,0,0,1,3,0
425.16,402,1,0,0,0,0,0,0
3839.35,1707,3,1,1,0,0,0,0
1002.0,545,4,0,0,0,0,0,0
3554.65,509,3,1,1,0,0,7,1
3411.03,1717,0,0,2,0,0,13,1
1686.05,184,2,1,0,0,0,2,0
1823.54,915,5,1,0,0,0,19,0
1673.43,1111,1,3,0,0,0,15,0
146.38,581,3,0,0,0,0,14,0
1234.39,1404,1,0,0,0,0,4,0
359.22,538,5,2,1,0,0,21,0
1301.39,1437,5,1,1,0,0,22,0
349.69,1944,4,1,1,0,0,21,1
335.31,518,3,2,0,0,0,2,1
5458.53,768,1,2,1,0,0,15,0
3195.34,1718,5,0,2,0,0,9,0
1092.1,295,2,1,0,0,0,17,0
1319.18,1015,4,0,0,0,0,20,0
855.84,260,7,1,0,0,1,19,0
1938.9,1408,2,1,2,0,0,0,1
557.77,826,1,2,1,0,1,16,0
2962.36,1328,3,1,0,0,0,10,0
851.43,316,3,2,0,0,0,6,0
720.65,746,0,0,0,0,0,21,0
1120.7,1818,2,2,2,0,0,8,0
607.2,719,7,0,1,1,0,3,0
1523.37,1101,2,0,2,0,0,4,0
640.75,680,1,0,1,0,0,17,0
1752.02,854,1,0,1,0,0,0,0
3699.7,1403,3,1,2,0,1,19,1
534.15,461,1,3,1,0,1,23,1
962.39,1080,4,1,0,0,0,9,0
1739.46,807,6,2,2,0,1,3,1
709.2,1105,4,1,3,0,0,21,0
1744.67,1703,8,0,0,0,0,20,0
1911.03,1200,6,1,2,1,0,9,0
3239.78,793,2,2,1,0,1,10,1
598.25,930,3,0,1,0,0,9,0
427.19,1407,6,1,1,1,0,0,1
806.27,149,4,1,1,0,0,16,1
416.65,768,5,0,1,0,1,5,0
1928.5,1305,3,2,1,0,0,22,0
343.18,345,3,0,2,0,0,12,0
11305.18,1814,3,1,0,0,0,2,0
4007.52,1815,3,1,0,1,0,18,1
1110.51,1433,3,0,0,0,0,12,0
2610.75,1742,4,1,0,0,0,12,0
213.41,974,1,2,1,0,0,6,1
13675.67,922,2,0,2,0,0,10,1
607.76,30,3,1,0,1,0,19,0
972.14,730,4,1,2,0,0,23,0
171.41,1446,3,2,1,0,0,19,0
1783.42,982,7,2,2,0,0,20,0
362.73,231,4,0,0,0,0,4,0
1213.98,1383,1,5,1,0,1,9,1
636.34,1186,2,0,1,1,0,1,1
373.25,729,2,1,0,0,1,8,0
490.6,1252,1,1,1,0,0,21,0
1374.42,1869,4,4,1,1,0,14,1
304.45,1245,3,0,0,0,1,20,0
518.63,746,5,1,2,0,0,18,0
2128.71,1097,3,1,1,0,0,8,0
14801.44,399,3,0,1,0,1,12,0
1767.97,95,0,2,0,0,1,9,0
438.23,1964,2,0,1,1,0,11,0
759.67,475,5,3,1,0,1,17,1
1131.83,1119,2,1,0,1,0,13,0
773.23,1930,5,0,1,1,1,2,0
2705.54,1779,4,1,1,0,0,14,0
1363.04,1909,2,3,1,0,0,13,0
2718.55,1829,5,1,0,1,0,5,1
800.76,775,1,1,1,0,0,1,0
4127.8,1148,2,1,1,0,0,14,0
928.45,800,2,2,1,0,0,0,0
415.22,1524,4,2,0,1,1,23,1
9675.19,1803,7,0,1,0,0,19,1
176.8,944,3,0,0,0,0,7,0
523.88,1023,0,2,2,0,0,19,0
585.8,621,4,1,0,0,0,13,0
13471.16,860,1,0,0,0,0,18,0
6679.9,964,4,0,0,0,1,3,1
4885.02,1072,1,1,1,0,0,17,1
787.88,813,1,0,1,0,0,19,0
12409.01,95,4,0,0,0,0,6,1
1585.02,1501,4,4,1,0,1,5,1
2913.95,33,4,1,0,1,0,19,0
1312.51,1142,4,2,0,0,0,11,0
1043.71,1668,1,2,0,0,0,12,1
852.54,1275,2,1,0,0,0,7,0
889.23,1327,4,1,1,1,0,9,0
2015.24,122,5,1,0,1,0,21,0
1583.19,218,2,2,0,0,0,21,0
1062.66,1077,3,0,0,1,0,23,1
4961.8,1150,3,1,0,0,1,17,1
56.44,1183,3,1,2,1,1,0,1
1826.01,1695,3,0,0,0,0,2,0
2247.87,795,3,2,1,1,0,11,0
3452.88,1625,1,0,1,0,0,3,1
1027.75,176,0,0,1,0,0,12,0
1350.08,292,6,1,0,0,0,1,1
2939.36,1969,4,1,0,1,0,7,0
4871.54,1183,2,1,0,1,0,6,0
811.97,491,0,2,2,0,0,22,1
1432.21,761,0,0,0,1,0,7,0
5875.66,1381,1,0,0,1,0,2,0
131.1,634,3,0,1,0,0,6,0
550.04,1261,2,2,0,0,1,22,0
4749.7,1452,4,1,1,1,0,5,0
3269.98,125,1,1,1,0,1,5,0
1849.08,1339,5,1,3,0,0,7,1
700.23,1303,3,1,0,0,0,9,0
454.04,1891,1,0,1,1,0,21,0
607.16,1860,0,0,2,1,0,1,1
5156.47,604,1,1,1,0,0,21,0
584.97,938,4,3,0,0,1,17,0
1213.69,1129,2,0,3,0,0,15,0
516.1,1066,2,2,2,0,0,11,0
2547.26,1421,7,1,0,0,0,19,0
639.88,1665,2,0,0,0,1,14,0
994.67,1484,2,2,1,0,0,11,0
203.69,491,2,1,0,0,0,10,0
218.47,565,1,0,1,0,1,13,1
1105.08,168,1,1,1,0,0,7,0
291.44,1626,4,0,0,1,1,0,0
9000.96,759,3,0,2,0,0,22,0
139.56,1198,3,0,1,0,0,16,0
492.66,1396,3,1,0,0,0,8,0
1115.1,1623,6,1,1,0,0,19,0
761.18,1905,3,1,0,0,0,8,0
363.53,1174,6,0,0,0,0,11,0
420.76,249,2,2,0,0,0,20,0
407.22,1651,4,0,0,0,0,18,0
823.27,180,2,1,2,0,1,11,0
7722.78,1144,4,3,2,0,1,21,1
1185.52,28,5,1,4,0,0,10,1
3579.22,1845,6,1,0,0,0,18,0
1820.7,117,2,0,1,0,1,9,1
3340.46,703,1,2,1,0,0,10,0
66.69,657,1,1,1,1,1,12,1
808.79,832,2,1,2,0,0,22,0
4052.69,262,6,2,1,0,1,2,0
619.1,1678,1,0,1,0,1,6,0
6389.9,626,3,3,2,1,0,22,1
4836.23,1920,2,0,1,0,0,1,0
685.99,785,2,1,0,0,1,0,1
663.04,1062,1,1,0,0,1,20,0
397.98,197,1,0,2,0,0,9,0
584.29,1549,2,2,2,0,0,13,0
319.71,1648,2,1,2,0,0,20,0
1683.8,1461,1,1,1,0,0,23,0
255.69,1673,3,0,0,0,1,1,0
2005.67,684,4,2,0,0,0,2,1
2055.1,1663,4,0,1,1,0,15,0
208.26,874,3,1,0,0,1,14,0
5165.82,1434,4,1,1,0,0,3,0
1832.82,333,3,0,1,0,0,23,0
2320.87,1555,4,1,1,1,1,16,1
513.54,1968,2,1,1,0,0,4,0
2043.42,1489,0,1,2,0,0,19,1
3382.58,720,2,2,1,0,0,21,1
993.66,1182,6,0,0,0,0,13,0
8118.68,1184,7,0,1,0,0,6,1
1146.04,1358,2,2,0,1,0,2,1
3431.61,1776,1,2,0,0,0,23,0
1469.99,1400,4,2,0,0,1,14,0
1969.47,79,3,4,0,0,0,3,1
206.16,1868,3,1,2,0,0,8,0
1589.31,1893,5,1,0,0,1,17,0
525.85,1867,4,0,0,0,0,17,0
470.41,197,4,2,0,0,1,11,0
6273.58,1144,5,0,0,0,0,9,0
885.57,1784,4,0,1,0,1,3,1
402.1,1675,4,2,0,0,0,23,0
765.76,226,5,2,0,0,0,5,0
298.73,595,3,1,1,0,0,13,0
4600.34,1434,3,0,1,0,0,16,0
546.93,1562,1,0,2,0,0,4,0
1861.8,1664,4,2,1,0,0,10,0
4256.09,913,2,1,2,0,0,10,0
665.04,735,4,1,1,0,0,12,0
1866.88,1363,3,2,0,0,0,3,0
391.47,1580,4,0,1,0,0,18,0
12654.52,1620,2,0,1,0,0,14,1
2797.22,919,1,2,0,1,0,19,0
904.51,537,1,0,2,1,0,0,1
506.32,220,1,1,0,0,0,2,0
978.48,293,3,0,1,0,0,2,0
780.56,1228,3,1,0,0,0,5,0
7730.62,1904,2,1,1,0,0,5,0
321.97,1729,2,0,0,0,0,16,0
1254.89,1538,4,2,0,0,0,4,0
1076.71,202,2,1,2,1,0,20,0
975.15,1890,6,2,3,0,1,14,1
983.76,32,2,0,1,0,0,20,0
976.46,1113,2,1,0,0,0,9,0
2625.6,1226,3,1,1,0,1,16,1
2016.23,1975,5,0,0,1,1,14,0
1667.22,1714,4,0,0,0,0,9,0
52.77,1729,3,1,1,0,0,7,1
1480.0,1696,2,0,1,0,1,10,0
209.42,1317,2,1,0,0,0,21,0
2092.93,716,4,2,1,0,0,21,0
4791.01,753,1,1,3,0,0,17,1
434.31,1017,4,0,2,0,1,10,0
844.06,115,3,1,1,0,0,15,0
602.23,722,5,1,0,0,1,6,0
3772.27,1246,3,1,0,0,1,11,0
1205.96,1933,1,1,0,0,0,10,0
6175.4,182,2,2,1,0,0,6,0
1658.64,771,5,0,1,0,0,3,0
1397.51,469,4,1,0,0,1,10,1
1174.04,426,3,0,1,0,0,3,0
2484.91,1998,2,0,0,0,0,5,0
192.93,1576,4,0,0,0,1,6,0
1194.33,1866,4,4,0,1,0,14,0
1022.45,834,2,1,0,0,0,8,0
2265.2,1084,2,1,0,0,0,21,0
908.96,485,3,0,0,0,1,22,0
388.1,11,3,1,0,1,1,23,1
1104.72,1656,5,1,1,1,0,18,0
371.36,1409,4,0,3,0,0,11,0
159.93,1434,2,0,1,0,0,3,0
2269.06,42,3,0,4,0,0,4,1
1956.79,1726,4,1,2,0,1,16,0
1749.51,123,5,1,0,0,0,0,0
4035.67,701,0,1,0,0,0,16,0
563.95,252,3,0,0,1,1,19,0
262.14,973,6,3,0,0,1,6,1
1022.46,604,3,1,1,0,0,7,0
774.72,1508,6,1,1,0,1,19,1
472.34,213,2,1,2,0,0,22,1
1012.47,1854,3,0,0,1,0,5,0
594.9,1738,2,0,1,0,0,10,0
174.86,268,2,1,1,0,0,16,0
705.44,1006,4,0,0,0,1,5,0
352.0,1691,2,2,2,0,0,13,0
1382.5,707,1,3,0,0,0,7,0
569.05,540,4,2,0,0,0,17,0
3333.01,706,2,1,2,0,0,11,0
5452.7,1948,5,1,0,0,0,5,1
2163.28,1011,2,1,1,0,0,5,1
232.52,1759,1,0,0,0,0,23,0
4940.37,619,3,2,0,0,0,6,0
5301.37,1685,4,0,1,0,0,2,0
1117.43,1159,6,2,1,0,0,23,1
4117.19,498,3,0,1,0,0,0,1
631.64,1021,3,1,0,0,0,8,0
169.65,1631,1,1,1,0,1,15,0
512.71,782,3,0,0,0,1,3,0
6181.4,1959,2,0,1,0,0,11,1
246.88,1910,2,0,0,1,0,13,0
1096.11,126,3,2,0,0,0,14,0
1134.72,1383,4,1,0,1,0,21,0
656.57,1527,3,2,1,0,0,6,0
703.79,841,3,1,0,0,1,0,0
1178.8,983,3,0,0,0,0,13,0
625.05,1342,4,1,3,0,0,23,0
264.53,12,3,2,0,1,0,21,0
1359.72,1501,2,1,0,0,0,5,0
3207.88,1318,0,1,0,1,0,7,0
2616.45,1978,3,1,1,1,0,3,1
487.98,1464,3,0,0,0,0,17,0
313.81,1831,5,1,0,0,0,19,1
825.35,1878,3,1,1,0,0,21,0
5259.5,516,3,1,1,0,0,15,0
2091.42,1840,1,0,1,0,0,13,0
2217.12,1415,2,0,1,0,0,5,0
2670.06,316,1,1,1,0,0,19,0
1670.31,1704,7,1,0,0,0,18,0
1237.2,1032,5,4,0,0,0,18,0
2126.66,1532,5,2,2,0,0,17,0
635.13,1148,2,1,0,0,0,9,0
266.54,1396,2,3,0,0,1,8,0
2259.72,314,2,0,0,1,0,0,0
3780.98,1209,8,1,0,0,0,3,0
358.44,547,1,1,0,0,0,21,0
2494.69,1609,0,1,2,0,0,1,0
5888.55,1907,5,0,1,1,1,4,1
1094.17,1549,5,2,0,0,0,2,0
483.96,39,1,1,0,1,0,6,0
1240.19,1108,3,1,0,0,0,9,0
632.36,1045,4,1,2,0,0,6,0
591.86,253,3,2,2,0,1,15,0
1691.18,303,4,0,1,0,0,0,0
220.58,979,4,1,0,0,0,8,0
258.8,258,4,2,0,0,0,8,0
1117.99,1836,2,2,0,0,0,21,0
1072.44,1000,0,2,2,0,0,3,0
1546.2,542,3,1,1,0,1,13,0
7152.56,640,3,1,1,0,0,8,0
1217.45,1847,3,0,0,0,0,2,0
1994.55,552,2,1,0,0,0,8,0
413.42,461,4,2,1,0,0,20,0
2363.59,1633,3,2,1,0,0,14,0
647.82,224,2,2,0,0,1,6,0
1177.82,92,4,2,1,0,0,1,1
983.53,280,2,0,0,0,1,5,0
3080.89,1194,2,1,1,1,0,8,0
295.9,1820,1,2,1,0,0,0,0
111.81,1758,2,0,0,0,0,23,0
885.87,1653,4,0,0,0,1,14,0
1752.03,248,4,1,0,0,1,5,0
1277.0,1385,2,0,1,0,0,12,0
3760.11,1373,6,0,0,0,1,8,0
1698.28,866,2,0,1,0,0,17,0
624.0,1459,3,0,0,1,0,6,0
107.19,1430,3,0,0,0,0,3,0
864.96,1625,5,0,2,0,0,14,0
3065.48,78,3,1,2,0,0,12,1
740.96,458,3,0,3,0,0,9,1
1128.13,586,3,1,0,0,0,7,0
1671.31,1416,1,0,1,0,0,1,0
397.31,1038,1,3,1,1,0,5,1
2045.17,45,1,2,1,0,0,23,1
5637.08,38,4,0,0,0,0,23,0
922.59,416,1,0,0,0,0,4,0
354.58,245,2,1,0,0,0,14,0
1025.98,1086,2,1,0,0,1,20,0
118.58,493,8,1,0,1,1,14,0
1535.95,1632,4,0,1,0,0,5,0
1723.78,323,3,1,1,0,0,7,0
5858.43,1276,1,0,0,1,0,4,1
903.26,468,0,0,0,0,0,7,0
1649.93,1085,2,0,0,0,0,1,0
463.46,1805,8,1,0,0,0,21,0
767.83,1143,1,1,3,0,0,12,0
238.61,87,4,1,1,0,0,21,0
902.54,1619,1,0,0,1,0,7,0
808.1,80,1,0,0,0,0,21,0
1479.12,228,3,0,3,0,0,4,0
587.81,483,2,0,2,1,1,19,1
1191.95,1839,2,1,1,0,0,1,1
785.74,623,3,0,2,0,0,6,0
787.21,1906,4,0,0,0,1,19,0
1188.4,1334,3,0,1,0,0,21,0
1141.98,1607,5,1,2,0,0,15,0
2347.66,948,1,3,1,0,0,6,0
972.0,485,4,0,2,0,0,9,1
772.87,840,3,2,0,0,0,17,0
915.25,25,2,1,1,0,0,22,0
536.64,1815,0,3,0,0,0,13,0
765.16,1226,4,0,0,0,0,6,0
8359.54,1950,3,1,0,0,0,7,1
440.24,1249,3,2,0,0,0,8,0
829.93,779,6,0,1,1,0,22,0
744.35,1534,1,1,3,1,0,11,1
856.48,931,2,0,1,0,0,19,0
787.42,795,2,0,3,0,0,22,0
1449.89,1653,3,1,0,1,0,0,0
198.31,1603,0,4,2,0,0,8,1
3093.85,1583,3,1,1,0,0,3,0
2064.38,753,3,0,1,0,0,22,0
316.44,1714,4,0,0,0,0,19,0
113.4,1544,1,0,1,1,1,20,0
412.79,1207,4,0,0,1,0,16,0
860.35,1101,3,0,0,0,0,3,0
14476.64,426,5,1,1,0,0,7,0
1887.97,1091,4,1,0,0,0,0,0
179.9,660,3,1,0,0,1,18,0
550.23,1518,3,1,3,0,0,18,0
1039.8,685,6,0,0,0,0,20,0
1413.3,547,1,0,1,0,0,9,0
294.49,1101,2,2,0,0,0,11,0
958.16,916,6,0,0,0,0,3,0
535.05,1816,4,1,2,1,0,9,0
363.67,1721,0,1,1,0,0,12,0
1421.68,55,4,1,3,1,0,6,0
2377.67,1929,2,0,1,0,0,15,0
2542.85,1630,4,1,0,1,1,23,1
1947.66,1497,3,2,0,0,0,14,0
666.89,1680,2,1,0,0,0,11,0
2240.71,1271,4,0,1,0,1,6,0
1493.76,1463,2,1,1,0,1,0,1
1253.81,1736,2,2,1,0,0,9,1
594.85,1772,1,0,1,0,0,9,0
667.22,314,4,2,0,0,1,0,1
1180.73,1344,1,0,0,0,0,2,0
12580.14,220,1,1,0,0,0,5,0
1482.14,1868,3,2,1,0,0,21,0
595.15,1395,6,3,0,1,0,20,1
477.04,1240,4,2,0,0,0,6,0
670.64,49,5,0,1,0,0,5,0
9674.93,1821,4,5,0,0,0,22,0
735.64,463,3,0,0,0,0,0,1
2715.88,118,3,1,1,0,0,16,0
753.0,82,0,0,0,0,0,11,0
1423.94,1287,2,1,0,0,0,4,1
2420.54,1613,2,1,1,0,0,4,1
618.99,1747,4,2,1,0,0,1,1
577.6,496,7,1,0,0,0,20,0
5761.02,634,5,1,0,0,0,0,0
2935.38,837,2,1,0,0,0,13,0
2417.94,602,2,0,1,0,0,12,0
2409.75,770,3,0,0,0,0,17,0
1736.41,673,6,1,0,0,0,9,0
8248.41,176,4,0,2,0,1,22,0
1145.86,805,3,1,0,0,0,17,0
1953.27,1113,4,1,2,0,1,1,1
257.0,639,0,1,0,0,0,18,0
480.6,1383,5,1,3,1,0,21,1
330.03,1310,2,1,0,0,0,22,1
3920.85,297,2,0,0,0,0,19,0
85.41,1284,4,1,0,1,0,20,0
733.4,1875,3,0,1,0,0,14,0
54.94,475,2,0,1,0,0,2,1
477.57,1780,6,2,0,1,0,6,0
671.19,1647,3,2,0,1,0,22,1
4380.29,1959,3,1,1,0,0,21,0
1630.48,536,1,1,3,0,0,18,1
476.69,1586,2,0,0,0,0,8,0
3184.22,1061,5,3,1,0,0,3,0
1116.36,1205,4,0,0,0,0,8,0
1138.61,1789,0,1,2,0,0,14,0
329.42,25,2,1,0,0,0,6,0
407.48,349,1,1,1,0,0,22,1
480.54,637,0,1,1,1,0,6,0
1148.79,1567,3,1,1,0,0,21,0
1185.46,1773,4,0,1,0,0,3,0
5136.32,227,4,2,1,0,0,12,0
1611.72,1372,2,1,1,1,0,14,0
73.14,38,5,0,1,0,0,6,0
1426.02,1407,2,0,0,0,0,9,0
257.23,570,5,2,1,0,1,19,0
417.39,236,6,1,0,0,0,0,0
486.79,1205,0,0,2,0,0,12,0
564.91,114,3,0,0,0,0,22,0
277.23,306,6,1,1,0,0,3,1
1344.1,132,4,5,0,1,0,9,1
267.52,348,1,3,1,0,0,1,1
1566.61,1204,3,3,1,0,0,16,0
10269.88,415,2,2,0,0,0,13,0
290.22,983,4,0,0,1,1,4,1
825.09,1614,3,0,1,0,0,6,0
87.93,732,2,0,2,0,0,20,0
811.65,654,0,2,0,0,0,14,0
2085.4,385,5,0,1,1,0,15,1
2254.4,512,3,2,1,0,0,14,0
1184.84,1067,4,0,0,1,1,6,0
2668.48,1504,2,1,0,1,0,5,0
13989.39,1142,6,1,1,0,0,21,1
6077.23,1595,2,0,2,1,0,4,1
650.33,61,4,2,1,0,0,9,0
256.95,553,5,2,1,0,0,12,0
730.59,1810,3,0,1,0,0,8,0
425.39,188,1,1,0,0,0,14,0
1722.18,453,4,0,0,0,0,12,0
336.57,847,5,3,1,0,0,4,1
1019.61,187,1,0,1,0,0,21,0
2535.17,938,1,0,0,0,0,1,0
991.58,1488,0,2,0,0,1,18,0
425.68,1764,3,2,1,0,1,8,0
3550.39,164,1,0,1,0,0,14,0
167.51,1448,3,1,0,0,0,12,0
790.14,1822,4,1,1,0,0,16,0
1051.89,102,2,1,0,1,0,5,0
1114.22,1291,4,0,1,1,1,6,0
1313.56,1660,1,0,1,0,0,5,0
2019.17,1177,2,1,0,0,0,12,0
1058.48,1453,4,1,0,0,0,13,0
758.95,691,1,1,1,0,0,4,0
729.54,1451,5,0,0,0,0,3,1
594.95,578,5,1,2,0,0,9,0
2410.39,611,2,1,0,1,1,3,1
574.48,1967,3,1,1,0,0,5,0
2557.46,536,3,0,2,0,0,10,1
1117.67,1357,1,1,1,0,0,22,0
651.15,761,1,0,0,0,0,20,0
2035.32,1701,1,1,4,1,0,22,1
529.82,896,4,0,3,0,0,8,0
2075.97,1464,1,1,0,0,1,8,0
1356.59,1630,3,0,2,0,0,17,0
604.06,971,6,2,1,1,1,2,1
1860.56,1879,4,2,2,0,1,23,1
1894.27,124,3,2,0,1,1,2,1
3489.52,1326,1,0,1,0,1,20,0
2881.73,668,2,1,1,0,0,20,0
1792.33,349,0,0,1,0,0,12,0
355.1,249,2,0,1,0,0,21,0
12690.22,1972,4,0,0,1,0,14,1
269.45,1295,5,0,1,1,0,14,0
